
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	Column 5 (V/s)	Scan	WE(1).Potential (V)
8173	0.309600830078125	752.157786100984	-0.000104827880859375		2	0.309326171875
8174	0.30914306640625	752.249339100753	-0.00010479736328125		2	0.308868408203125
8175	0.308685302734375	752.340892100522	-0.000104705810546875		2	0.30841064453125
8176	0.3082275390625	752.432445100291	-0.000104644775390625		2	0.307952880859375
8177	0.307769775390625	752.52399810006	-0.0001046142578125		2	0.307464599609375
8178	0.30731201171875	752.615551099828	-0.000104736328125		2	0.3070068359375
8179	0.306854248046875	752.707104099597	-0.000104644775390625		2	0.30657958984375
8180	0.306396484375	752.798657099366	-0.000104583740234375		2	0.306182861328125
8181	0.305938720703125	752.890210099135	-0.000104522705078125		2	0.305694580078125
8182	0.30548095703125	752.981763098904	-0.000104522705078125		2	0.30523681640625
8183	0.305023193359375	753.073316098673	-0.000104522705078125		2	0.30474853515625
8184	0.3045654296875	753.164869098442	-0.000104461669921875		2	0.304290771484375
8185	0.304107666015625	753.25642209821	-0.00010443115234375		2	0.303802490234375
8186	0.30364990234375	753.347975097979	-0.000104400634765625		2	0.3033447265625
8187	0.303192138671875	753.439528097748	-0.000104339599609375		2	0.30291748046875
8188	0.302734375	753.531081097517	-0.0001043701171875		2	0.302459716796875
8189	0.302276611328125	753.622634097286	-0.000103973388671875		2	0.301971435546875
8190	0.30181884765625	753.714187097055	-0.00010400390625		2	0.301605224609375
8191	0.301361083984375	753.805740096823	-0.000104034423828125		2	0.301116943359375
8192	0.3009033203125	753.897293096592	-0.00010406494140625		2	0.300689697265625
8193	0.300445556640625	753.988846096361	-0.00010406494140625		2	0.300262451171875
8194	0.29998779296875	754.08039909613	-0.000104156494140625		2	0.29974365234375
8195	0.299530029296875	754.171952095899	-0.0001041259765625		2	0.299224853515625
8196	0.299072265625	754.263505095668	-0.0001041259765625		2	0.298858642578125
8197	0.298614501953125	754.355058095437	-0.000104095458984375		2	0.29833984375
8198	0.29815673828125	754.446611095205	-0.000104095458984375		2	0.29791259765625
8199	0.297698974609375	754.538164094974	-0.000104278564453125		2	0.297454833984375
8200	0.2972412109375	754.629717094743	-0.000104217529296875		2	0.2969970703125
8201	0.296783447265625	754.721270094512	-0.000104156494140625		2	0.29656982421875
8202	0.29632568359375	754.812823094281	-0.0001041259765625		2	0.296112060546875
8203	0.295867919921875	754.90437609405	-0.00010406494140625		2	0.295654296875
