
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(2).Current (A)	Scan	WE(1).Potential (V)
5416	0.52886962890625	518.726009690343	-0.000828857421875	5.50537109375E-05	2	
5417	0.529327392578125	518.817562690112	-0.0008270263671875	5.5084228515625E-05	2	
5418	0.52978515625	518.90911568988	-0.0008270263671875	5.487060546875E-05	2	
5419	0.530242919921875	519.000668689649	-0.00082611083984375	5.511474609375E-05	2	
5420	0.53070068359375	519.092221689418	-0.0008251953125	5.499267578125E-05	2	
5421	0.531158447265625	519.183774689187	-0.00082489013671875	5.474853515625E-05	2	
5422	0.5316162109375	519.275327688956	-0.0008233642578125	5.4656982421875E-05	2	
5423	0.532073974609375	519.366880688725	-0.000823974609375	5.4931640625E-05	2	
5424	0.53253173828125	519.458433688494	-0.000821533203125	5.46875E-05	2	
5425	0.532989501953125	519.549986688262	-0.00082305908203125	5.487060546875E-05	2	
5426	0.533447265625	519.641539688031	-0.0008197021484375	5.4595947265625E-05	2	
5427	0.533905029296875	519.7330926878	-0.000821533203125	5.474853515625E-05	2	
5428	0.53436279296875	519.824645687569	-0.00081787109375	5.462646484375E-05	2	
5429	0.534820556640625	519.916198687338	-0.00082000732421875	5.46875E-05	2	
5430	0.5352783203125	520.007751687107	-0.0008160400390625	5.4595947265625E-05	2	
5431	0.535736083984375	520.099304686875	-0.0008184814453125	5.4718017578125E-05	2	
5432	0.53619384765625	520.190857686644	-0.00081390380859375	5.4351806640625E-05	2	
5433	0.536651611328125	520.282410686413	-0.000816650390625	5.4534912109375E-05	2	
5434	0.537109375	520.373963686182	-0.00081268310546875	5.4443359375E-05	2	
5435	0.537567138671875	520.465516685951	-0.00081451416015625	5.462646484375E-05	2	
5436	0.53802490234375	520.55706968572	-0.000810546875	5.450439453125E-05	2	
5437	0.538482666015625	520.648622685489	-0.00081207275390625	5.4595947265625E-05	2	
5438	0.5389404296875	520.740175685257	-0.0008099365234375	5.45654296875E-05	2	
5439	0.539398193359375	520.831728685026	-0.00081085205078125	5.4290771484375E-05	2	
5440	0.53985595703125	520.923281684795	-0.00080841064453125	5.4351806640625E-05	2	
5441	0.540313720703125	521.014834684564	-0.00080810546875	5.438232421875E-05	2	
5442	0.540771484375	521.106387684333	-0.0008074951171875	5.4290771484375E-05	2	
5443	0.541229248046875	521.197940684102	-0.0008062744140625	5.413818359375E-05	2	
5444	0.54168701171875	521.289493683871	-0.0008062744140625	5.4168701171875E-05	2	
5445	0.542144775390625	521.381046683639	-0.000804443359375	5.3985595703125E-05	2	
5446	0.5426025390625	521.472599683408	-0.0008050537109375	5.4290771484375E-05	2	
5447	0.543060302734375	521.564152683177	-0.0008026123046875	5.3863525390625E-05	2	
5448	0.54351806640625	521.655705682946	-0.00080413818359375	5.4168701171875E-05	2	
5449	0.543975830078125	521.747258682715	-0.00080078125	5.377197265625E-05	2	
5450	0.54443359375	521.838811682484	-0.0008026123046875	5.4107666015625E-05	2	
5451	0.544891357421875	521.930364682253	-0.0007989501953125	5.3741455078125E-05	2	
5452	0.54534912109375	522.021917682021	-0.00080078125	5.3924560546875E-05	2	
5453	0.545806884765625	522.11347068179	-0.00079681396484375	5.3558349609375E-05	2	
5454	0.5462646484375	522.205023681559	-0.00079925537109375	5.377197265625E-05	2	
5455	0.546722412109375	522.296576681328	-0.0007952880859375	5.3802490234375E-05	2	
