Potential vs. RHE [V],Current [A]
0.140228271484375,-0.001185302734375
0.14068603515625,-0.0011857604980468751
0.141143798828125,-0.001183929443359375
0.1416015625,-0.001185455322265625
0.142059326171875,-0.0011834716796875
0.14251708984375,-0.001184539794921875
0.142974853515625,-0.0011824035644531251
0.1434326171875,-0.00118408203125
0.143890380859375,-0.0011819458007812501
0.14434814453125,-0.001184234619140625
0.144805908203125,-0.0011824035644531251
0.145263671875,-0.001184234619140625
0.145721435546875,-0.0011819458007812501
0.14617919921875,-0.001183319091796875
0.146636962890625,-0.001182098388671875
0.1470947265625,-0.0011831665039062499
0.147552490234375,-0.0011822509765624998
0.14801025390625,-0.001182861328125
0.148468017578125,-0.0011817932128906248
0.14892578125,-0.001180877685546875
0.149383544921875,-0.001180572509765625
0.14984130859375,-0.001179962158203125
