index	Potential [V]	Disk Current density[mA/cm2]	Ring Current density[mA/cm2]
755	0.4258267636319439	-1.191009521484375	0.0531158447265625
756	0.42626534520225157	-1.190216064453125	0.0531463623046875
757	0.42672052666814636	-1.1901092529296875	0.053253173828125
758	0.4271731259280609	-1.1898956298828125	0.0528717041015625
759	0.427613183044643	-1.1891632080078125	0.0531768798828125
760	0.428067257850832	-1.1890106201171875	0.0529632568359375
761	0.4285058394211396	-1.1882171630859375	0.0529937744140625
762	0.4289636030930146	-1.1882171630859375	0.0529632568359375
763	0.4294162023529292	-1.1880035400390625	0.05303955078125
764	0.42987433491137284	-1.188018798828125	0.05270385742187499
765	0.4303143920279549	-1.187286376953125	0.052978515625
766	0.4307773201117903	-1.1875	0.05281066894531251
767	0.43120926172386315	-1.186431884765625	0.052764892578125
768	0.4316710831479928	-1.1865997314453125	0.0529022216796875
769	0.4321030247600656	-1.1855316162109373	0.05281066894531251
770	0.43258107719321376	-1.186370849609375	0.05270385742187499
771	0.4330037966410715	-1.1849212646484375	0.0527496337890625
772	0.43346635583833837	-1.1851196289062498	0.0527801513671875
773	0.43389423969815655	-1.1838836669921875	0.05255126953125
774	0.4343630699670896	-1.1843414306640625	0.0529327392578125
775	0.4348057092896519	-1.1837158203125	0.05253601074218749
776	0.43527011291976175	-1.183990478515625	0.052886962890625
777	0.43570906337663806	-1.1832122802734375	0.05256652832031251
